Jahrgangsstufe,Schulart,Geschlecht,bundesland,anzahl
Klassenstufe 6,Förderschulen,männlich,Sachsen,1053
Klassenstufe 6,Förderschulen,männlich,Sachsen-Anhalt,618
Klassenstufe 6,Förderschulen,männlich,Schleswig-Holstein,215
Klassenstufe 6,Förderschulen,männlich,Thüringen,342
Klassenstufe 6,Förderschulen,weiblich,Baden-Württemberg,1360
Klassenstufe 6,Förderschulen,weiblich,Bayern,1626
Klassenstufe 6,Förderschulen,weiblich,Berlin,206
Klassenstufe 6,Förderschulen,weiblich,Brandenburg,192
Klassenstufe 6,Förderschulen,weiblich,Bremen,14
Klassenstufe 6,Förderschulen,weiblich,Hamburg,121
Klassenstufe 6,Förderschulen,weiblich,Hessen,587
Klassenstufe 6,Förderschulen,weiblich,Mecklenburg-Vorpommern,226
Klassenstufe 6,Förderschulen,weiblich,Niedersachsen,612
Klassenstufe 6,Förderschulen,weiblich,Nordrhein-Westfalen,1523
Klassenstufe 6,Förderschulen,weiblich,Rheinland-Pfalz,435
Klassenstufe 6,Förderschulen,weiblich,Saarland,50
Klassenstufe 6,Förderschulen,weiblich,Sachsen,685
Klassenstufe 6,Förderschulen,weiblich,Sachsen-Anhalt,275
Klassenstufe 6,Förderschulen,weiblich,Schleswig-Holstein,102
Klassenstufe 6,Förderschulen,weiblich,Thüringen,180
Klassenstufe 7,Hauptschulen,männlich,Baden-Württemberg,9216
Klassenstufe 7,Hauptschulen,männlich,Bayern,19793
Klassenstufe 7,Hauptschulen,männlich,Berlin,0
Klassenstufe 7,Hauptschulen,männlich,Brandenburg,0
Klassenstufe 7,Hauptschulen,männlich,Bremen,0
Klassenstufe 7,Hauptschulen,männlich,Hamburg,0
Klassenstufe 7,Hauptschulen,männlich,Hessen,2830
Klassenstufe 7,Hauptschulen,männlich,Mecklenburg-Vorpommern,0
Klassenstufe 7,Hauptschulen,männlich,Niedersachsen,3181
Klassenstufe 7,Hauptschulen,männlich,Nordrhein-Westfalen,8382
Klassenstufe 7,Hauptschulen,männlich,Rheinland-Pfalz,55
Klassenstufe 7,Hauptschulen,männlich,Saarland,0
Klassenstufe 7,Hauptschulen,männlich,Sachsen,0
Klassenstufe 7,Hauptschulen,männlich,Sachsen-Anhalt,0
Klassenstufe 7,Hauptschulen,männlich,Schleswig-Holstein,0
Klassenstufe 7,Hauptschulen,männlich,Thüringen,0
Klassenstufe 7,Hauptschulen,weiblich,Baden-Württemberg,6956
Klassenstufe 7,Hauptschulen,weiblich,Bayern,15710
Klassenstufe 7,Hauptschulen,weiblich,Berlin,0
Klassenstufe 7,Hauptschulen,weiblich,Brandenburg,0
Klassenstufe 7,Hauptschulen,weiblich,Bremen,0
Klassenstufe 7,Hauptschulen,weiblich,Hamburg,0
Klassenstufe 7,Hauptschulen,weiblich,Hessen,1950
Klassenstufe 7,Hauptschulen,weiblich,Mecklenburg-Vorpommern,0
Klassenstufe 7,Hauptschulen,weiblich,Niedersachsen,2278
Klassenstufe 7,Hauptschulen,weiblich,Nordrhein-Westfalen,5933
Klassenstufe 7,Hauptschulen,weiblich,Rheinland-Pfalz,31
Klassenstufe 7,Hauptschulen,weiblich,Saarland,0
Klassenstufe 7,Hauptschulen,weiblich,Sachsen,0
Klassenstufe 7,Hauptschulen,weiblich,Sachsen-Anhalt,0
Klassenstufe 7,Hauptschulen,weiblich,Schleswig-Holstein,0
Klassenstufe 7,Hauptschulen,weiblich,Thüringen,0
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Baden-Württemberg,0
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Bayern,0
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Berlin,0
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Brandenburg,4475
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Bremen,24
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Hamburg,0
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Hessen,688
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Mecklenburg-Vorpommern,2950
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Niedersachsen,8525
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Nordrhein-Westfalen,5828
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Rheinland-Pfalz,8068
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Saarland,42
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Sachsen,8853
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Sachsen-Anhalt,4057
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Schleswig-Holstein,1266
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,männlich,Thüringen,3982
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Baden-Württemberg,0
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Bayern,0
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Berlin,0
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Brandenburg,3345
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Bremen,20
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Hamburg,0
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Hessen,543
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Mecklenburg-Vorpommern,2488
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Niedersachsen,7066
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Nordrhein-Westfalen,4725
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Rheinland-Pfalz,6413
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Saarland,27
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Sachsen,7974
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Sachsen-Anhalt,3426
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Schleswig-Holstein,1053
Klassenstufe 7,Schularten mit mehreren Bildungsgängen,weiblich,Thüringen,3561
Klassenstufe 7,Realschulen,männlich,Baden-Württemberg,18566
Klassenstufe 7,Realschulen,männlich,Bayern,20465
Klassenstufe 7,Realschulen,männlich,Berlin,0
Klassenstufe 7,Realschulen,männlich,Brandenburg,0
Klassenstufe 7,Realschulen,männlich,Bremen,0
Klassenstufe 7,Realschulen,männlich,Hamburg,0
Klassenstufe 7,Realschulen,männlich,Hessen,6040
Klassenstufe 7,Realschulen,männlich,Mecklenburg-Vorpommern,0
Klassenstufe 7,Realschulen,männlich,Niedersachsen,7170
Klassenstufe 7,Realschulen,männlich,Nordrhein-Westfalen,19979
Klassenstufe 7,Realschulen,männlich,Rheinland-Pfalz,127
Klassenstufe 7,Realschulen,männlich,Saarland,111
Klassenstufe 7,Realschulen,männlich,Sachsen,0
Klassenstufe 7,Realschulen,männlich,Sachsen-Anhalt,0
Klassenstufe 7,Realschulen,männlich,Schleswig-Holstein,0
Klassenstufe 7,Realschulen,männlich,Thüringen,0
Klassenstufe 7,Realschulen,weiblich,Baden-Württemberg,17821
Klassenstufe 7,Realschulen,weiblich,Bayern,20657
Klassenstufe 7,Realschulen,weiblich,Berlin,0
Klassenstufe 7,Realschulen,weiblich,Brandenburg,0
Klassenstufe 7,Realschulen,weiblich,Bremen,0
Klassenstufe 7,Realschulen,weiblich,Hamburg,0
Klassenstufe 7,Realschulen,weiblich,Hessen,5710
Klassenstufe 7,Realschulen,weiblich,Mecklenburg-Vorpommern,0
Klassenstufe 7,Realschulen,weiblich,Niedersachsen,6215
Klassenstufe 7,Realschulen,weiblich,Nordrhein-Westfalen,18987
Klassenstufe 7,Realschulen,weiblich,Rheinland-Pfalz,465
Klassenstufe 7,Realschulen,weiblich,Saarland,149
Klassenstufe 7,Realschulen,weiblich,Sachsen,0
Klassenstufe 7,Realschulen,weiblich,Sachsen-Anhalt,0
Klassenstufe 7,Realschulen,weiblich,Schleswig-Holstein,0
Klassenstufe 7,Realschulen,weiblich,Thüringen,0
Klassenstufe 7,Gymnasien (G8),männlich,Baden-Württemberg,17082
Klassenstufe 7,Gymnasien (G8),männlich,Bayern,20083
Klassenstufe 7,Gymnasien (G8),männlich,Berlin,5594
Klassenstufe 7,Gymnasien (G8),männlich,Brandenburg,3975
Klassenstufe 7,Gymnasien (G8),männlich,Bremen,640
Klassenstufe 7,Gymnasien (G8),männlich,Hamburg,3101
Klassenstufe 7,Gymnasien (G8),männlich,Hessen,5101
Klassenstufe 7,Gymnasien (G8),männlich,Mecklenburg-Vorpommern,2614
Klassenstufe 7,Gymnasien (G8),männlich,Niedersachsen,13940
Klassenstufe 7,Gymnasien (G8),männlich,Nordrhein-Westfalen,30778
Klassenstufe 7,Gymnasien (G8),männlich,Rheinland-Pfalz,833
Klassenstufe 7,Gymnasien (G8),männlich,Saarland,1578
Klassenstufe 7,Gymnasien (G8),männlich,Sachsen,5983
Klassenstufe 7,Gymnasien (G8),männlich,Sachsen-Anhalt,3444
Klassenstufe 7,Gymnasien (G8),männlich,Schleswig-Holstein,3760
Klassenstufe 7,Gymnasien (G8),männlich,Thüringen,3207
Klassenstufe 7,Gymnasien (G8),weiblich,Baden-Württemberg,17873
Klassenstufe 7,Gymnasien (G8),weiblich,Bayern,21010
Klassenstufe 7,Gymnasien (G8),weiblich,Berlin,6477
Klassenstufe 7,Gymnasien (G8),weiblich,Brandenburg,4794
Klassenstufe 7,Gymnasien (G8),weiblich,Bremen,629
Klassenstufe 7,Gymnasien (G8),weiblich,Hamburg,3509
Klassenstufe 7,Gymnasien (G8),weiblich,Hessen,5474
Klassenstufe 7,Gymnasien (G8),weiblich,Mecklenburg-Vorpommern,2905
Klassenstufe 7,Gymnasien (G8),weiblich,Niedersachsen,15504
Klassenstufe 7,Gymnasien (G8),weiblich,Nordrhein-Westfalen,33390
Klassenstufe 7,Gymnasien (G8),weiblich,Rheinland-Pfalz,671
Klassenstufe 7,Gymnasien (G8),weiblich,Saarland,1664
Klassenstufe 7,Gymnasien (G8),weiblich,Sachsen,6529
Klassenstufe 7,Gymnasien (G8),weiblich,Sachsen-Anhalt,3747
Klassenstufe 7,Gymnasien (G8),weiblich,Schleswig-Holstein,4251
Klassenstufe 7,Gymnasien (G8),weiblich,Thüringen,3661
Klassenstufe 7,Gymnasien (G9),männlich,Baden-Württemberg,2899
Klassenstufe 7,Gymnasien (G9),männlich,Bayern,0
Klassenstufe 7,Gymnasien (G9),männlich,Berlin,0
Klassenstufe 7,Gymnasien (G9),männlich,Brandenburg,0
Klassenstufe 7,Gymnasien (G9),männlich,Bremen,85
Klassenstufe 7,Gymnasien (G9),männlich,Hamburg,0
Klassenstufe 7,Gymnasien (G9),männlich,Hessen,6962
Klassenstufe 7,Gymnasien (G9),männlich,Mecklenburg-Vorpommern,0
Klassenstufe 7,Gymnasien (G9),männlich,Niedersachsen,246
Klassenstufe 7,Gymnasien (G9),männlich,Nordrhein-Westfalen,610
Klassenstufe 7,Gymnasien (G9),männlich,Rheinland-Pfalz,6059
Klassenstufe 7,Gymnasien (G9),männlich,Saarland,0
Klassenstufe 7,Gymnasien (G9),männlich,Sachsen,0
Klassenstufe 7,Gymnasien (G9),männlich,Sachsen-Anhalt,0
Klassenstufe 7,Gymnasien (G9),männlich,Schleswig-Holstein,587
Klassenstufe 7,Gymnasien (G9),männlich,Thüringen,0
Klassenstufe 7,Gymnasien (G9),weiblich,Baden-Württemberg,2891
Klassenstufe 7,Gymnasien (G9),weiblich,Bayern,0
Klassenstufe 7,Gymnasien (G9),weiblich,Berlin,0
Klassenstufe 7,Gymnasien (G9),weiblich,Brandenburg,0
Klassenstufe 7,Gymnasien (G9),weiblich,Bremen,65
Klassenstufe 7,Gymnasien (G9),weiblich,Hamburg,0
Klassenstufe 7,Gymnasien (G9),weiblich,Hessen,7315
Klassenstufe 7,Gymnasien (G9),weiblich,Mecklenburg-Vorpommern,0
Klassenstufe 7,Gymnasien (G9),weiblich,Niedersachsen,284
Klassenstufe 7,Gymnasien (G9),weiblich,Nordrhein-Westfalen,577
Klassenstufe 7,Gymnasien (G9),weiblich,Rheinland-Pfalz,7046
Klassenstufe 7,Gymnasien (G9),weiblich,Saarland,0
Klassenstufe 7,Gymnasien (G9),weiblich,Sachsen,0
Klassenstufe 7,Gymnasien (G9),weiblich,Sachsen-Anhalt,0
Klassenstufe 7,Gymnasien (G9),weiblich,Schleswig-Holstein,691
Klassenstufe 7,Gymnasien (G9),weiblich,Thüringen,0
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Baden-Württemberg,4269
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Bayern,146
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Berlin,6943
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Brandenburg,1527
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Bremen,1884
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Hamburg,4140
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Hessen,5953
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Mecklenburg-Vorpommern,476
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Niedersachsen,5234
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Nordrhein-Westfalen,20840
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Rheinland-Pfalz,3202
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Saarland,2456
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Sachsen,0
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Sachsen-Anhalt,569
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Schleswig-Holstein,7572
Klassenstufe 7,Integrierte Gesamtschulen,männlich,Thüringen,989
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Baden-Württemberg,3386
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Bayern,164
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Berlin,6323
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Brandenburg,1300
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Bremen,1845
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Hamburg,3492
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Hessen,5392
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Mecklenburg-Vorpommern,463
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Niedersachsen,4873
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Nordrhein-Westfalen,19634
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Rheinland-Pfalz,2934
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Saarland,2028
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Sachsen,0
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Sachsen-Anhalt,513
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Schleswig-Holstein,6481
Klassenstufe 7,Integrierte Gesamtschulen,weiblich,Thüringen,914
Klassenstufe 7,Freie Waldorfschulen,männlich,Baden-Württemberg,967
Klassenstufe 7,Freie Waldorfschulen,männlich,Bayern,369
Klassenstufe 7,Freie Waldorfschulen,männlich,Berlin,157
Klassenstufe 7,Freie Waldorfschulen,männlich,Brandenburg,58
Klassenstufe 7,Freie Waldorfschulen,männlich,Bremen,45
Klassenstufe 7,Freie Waldorfschulen,männlich,Hamburg,130
Klassenstufe 7,Freie Waldorfschulen,männlich,Hessen,209
Klassenstufe 7,Freie Waldorfschulen,männlich,Mecklenburg-Vorpommern,41
Klassenstufe 7,Freie Waldorfschulen,männlich,Niedersachsen,269
Klassenstufe 7,Freie Waldorfschulen,männlich,Nordrhein-Westfalen,705
Klassenstufe 7,Freie Waldorfschulen,männlich,Rheinland-Pfalz,101
Klassenstufe 7,Freie Waldorfschulen,männlich,Saarland,61
Klassenstufe 7,Freie Waldorfschulen,männlich,Sachsen,59
Klassenstufe 7,Freie Waldorfschulen,männlich,Sachsen-Anhalt,29
Klassenstufe 7,Freie Waldorfschulen,männlich,Schleswig-Holstein,202
Klassenstufe 7,Freie Waldorfschulen,männlich,Thüringen,47
Klassenstufe 7,Freie Waldorfschulen,weiblich,Baden-Württemberg,986
Klassenstufe 7,Freie Waldorfschulen,weiblich,Bayern,373
Klassenstufe 7,Freie Waldorfschulen,weiblich,Berlin,176
Klassenstufe 7,Freie Waldorfschulen,weiblich,Brandenburg,77
Klassenstufe 7,Freie Waldorfschulen,weiblich,Bremen,46
Klassenstufe 7,Freie Waldorfschulen,weiblich,Hamburg,137
Klassenstufe 7,Freie Waldorfschulen,weiblich,Hessen,232
Klassenstufe 7,Freie Waldorfschulen,weiblich,Mecklenburg-Vorpommern,37
Klassenstufe 7,Freie Waldorfschulen,weiblich,Niedersachsen,332
Klassenstufe 7,Freie Waldorfschulen,weiblich,Nordrhein-Westfalen,731
Klassenstufe 7,Freie Waldorfschulen,weiblich,Rheinland-Pfalz,87
Klassenstufe 7,Freie Waldorfschulen,weiblich,Saarland,53
Klassenstufe 7,Freie Waldorfschulen,weiblich,Sachsen,57
Klassenstufe 7,Freie Waldorfschulen,weiblich,Sachsen-Anhalt,54
Klassenstufe 7,Freie Waldorfschulen,weiblich,Schleswig-Holstein,208
Klassenstufe 7,Freie Waldorfschulen,weiblich,Thüringen,66
Klassenstufe 7,Förderschulen,männlich,Baden-Württemberg,2842
Klassenstufe 7,Förderschulen,männlich,Bayern,2621
Klassenstufe 7,Förderschulen,männlich,Berlin,307
Klassenstufe 7,Förderschulen,männlich,Brandenburg,395
Klassenstufe 7,Förderschulen,männlich,Bremen,28
Klassenstufe 7,Förderschulen,männlich,Hamburg,263
Klassenstufe 7,Förderschulen,männlich,Hessen,1254
Klassenstufe 7,Förderschulen,männlich,Mecklenburg-Vorpommern,519
Klassenstufe 7,Förderschulen,männlich,Niedersachsen,1608
Klassenstufe 7,Förderschulen,männlich,Nordrhein-Westfalen,3932
Klassenstufe 7,Förderschulen,männlich,Rheinland-Pfalz,880
Klassenstufe 7,Förderschulen,männlich,Saarland,109
Klassenstufe 7,Förderschulen,männlich,Sachsen,1096
Klassenstufe 7,Förderschulen,männlich,Sachsen-Anhalt,623
Klassenstufe 7,Förderschulen,männlich,Schleswig-Holstein,222
Klassenstufe 7,Förderschulen,männlich,Thüringen,367
Klassenstufe 7,Förderschulen,weiblich,Baden-Württemberg,1481
Klassenstufe 7,Förderschulen,weiblich,Bayern,1477
Klassenstufe 7,Förderschulen,weiblich,Berlin,161
Klassenstufe 7,Förderschulen,weiblich,Brandenburg,281
Klassenstufe 7,Förderschulen,weiblich,Bremen,18
Klassenstufe 7,Förderschulen,weiblich,Hamburg,133
Klassenstufe 7,Förderschulen,weiblich,Hessen,694
Klassenstufe 7,Förderschulen,weiblich,Mecklenburg-Vorpommern,305
Klassenstufe 7,Förderschulen,weiblich,Niedersachsen,758
Klassenstufe 7,Förderschulen,weiblich,Nordrhein-Westfalen,1739
Klassenstufe 7,Förderschulen,weiblich,Rheinland-Pfalz,475
Klassenstufe 7,Förderschulen,weiblich,Saarland,52
Klassenstufe 7,Förderschulen,weiblich,Sachsen,649
Klassenstufe 7,Förderschulen,weiblich,Sachsen-Anhalt,339
Klassenstufe 7,Förderschulen,weiblich,Schleswig-Holstein,116
Klassenstufe 7,Förderschulen,weiblich,Thüringen,200
Klassenstufe 8,Hauptschulen,männlich,Baden-Württemberg,12474
Klassenstufe 8,Hauptschulen,männlich,Bayern,21493
Klassenstufe 8,Hauptschulen,männlich,Berlin,0
Klassenstufe 8,Hauptschulen,männlich,Brandenburg,0
Klassenstufe 8,Hauptschulen,männlich,Bremen,0
Klassenstufe 8,Hauptschulen,männlich,Hamburg,0
Klassenstufe 8,Hauptschulen,männlich,Hessen,3331
Klassenstufe 8,Hauptschulen,männlich,Mecklenburg-Vorpommern,0
Klassenstufe 8,Hauptschulen,männlich,Niedersachsen,3924
Klassenstufe 8,Hauptschulen,männlich,Nordrhein-Westfalen,11936
Klassenstufe 8,Hauptschulen,männlich,Rheinland-Pfalz,61
Klassenstufe 8,Hauptschulen,männlich,Saarland,0
Klassenstufe 8,Hauptschulen,männlich,Sachsen,0
Klassenstufe 8,Hauptschulen,männlich,Sachsen-Anhalt,0
Klassenstufe 8,Hauptschulen,männlich,Schleswig-Holstein,0
Klassenstufe 8,Hauptschulen,männlich,Thüringen,0
Klassenstufe 8,Hauptschulen,weiblich,Baden-Württemberg,9497
Klassenstufe 8,Hauptschulen,weiblich,Bayern,16656
Klassenstufe 8,Hauptschulen,weiblich,Berlin,0
Klassenstufe 8,Hauptschulen,weiblich,Brandenburg,0
Klassenstufe 8,Hauptschulen,weiblich,Bremen,0
Klassenstufe 8,Hauptschulen,weiblich,Hamburg,0
Klassenstufe 8,Hauptschulen,weiblich,Hessen,2298
Klassenstufe 8,Hauptschulen,weiblich,Mecklenburg-Vorpommern,0
Klassenstufe 8,Hauptschulen,weiblich,Niedersachsen,2809
Klassenstufe 8,Hauptschulen,weiblich,Nordrhein-Westfalen,8406
Klassenstufe 8,Hauptschulen,weiblich,Rheinland-Pfalz,32
Klassenstufe 8,Hauptschulen,weiblich,Saarland,0
Klassenstufe 8,Hauptschulen,weiblich,Sachsen,0
Klassenstufe 8,Hauptschulen,weiblich,Sachsen-Anhalt,0
Klassenstufe 8,Hauptschulen,weiblich,Schleswig-Holstein,0
Klassenstufe 8,Hauptschulen,weiblich,Thüringen,0
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Baden-Württemberg,0
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Bayern,0
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Berlin,0
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Brandenburg,4546
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Bremen,22
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Hamburg,0
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Hessen,584
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Mecklenburg-Vorpommern,3118
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Niedersachsen,8494
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Nordrhein-Westfalen,3790
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Rheinland-Pfalz,9331
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Saarland,37
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Sachsen,9116
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Sachsen-Anhalt,4562
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Schleswig-Holstein,2126
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,männlich,Thüringen,4462
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Baden-Württemberg,0
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Bayern,0
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Berlin,0
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Brandenburg,3622
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Bremen,22
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Hamburg,0
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Hessen,518
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Mecklenburg-Vorpommern,2654
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Niedersachsen,7048
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Nordrhein-Westfalen,2983
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Rheinland-Pfalz,7410
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Saarland,34
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Sachsen,8166
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Sachsen-Anhalt,3787
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Schleswig-Holstein,1720
Klassenstufe 8,Schularten mit mehreren Bildungsgängen,weiblich,Thüringen,3712
Klassenstufe 8,Realschulen,männlich,Baden-Württemberg,19679
Klassenstufe 8,Realschulen,männlich,Bayern,22300
Klassenstufe 8,Realschulen,männlich,Berlin,0
Klassenstufe 8,Realschulen,männlich,Brandenburg,0
Klassenstufe 8,Realschulen,männlich,Bremen,0
Klassenstufe 8,Realschulen,männlich,Hamburg,0
Klassenstufe 8,Realschulen,männlich,Hessen,6929
