address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
"Weygangstraße 13-15, 74613 …hringen",07941/9257-99,false,BW-78405,49.199494,9.512878,Hohenlohe-Gymnasium …hringen,78405,07941/9257-0,Gymnasium (G9),Gymnasium,BW
"Weygangstraße 13-15, 74613 …hringen",07941/9257-99,false,BW-78405,49.199494,9.512878,Hohenlohe-Gymnasium …hringen,78405,07941/9257-0,Gymnasium (G8),Gymnasium,BW
"In den Anlagen 7, 73760 Ostfildern",0711/3482802,false,BW-78441,48.716761,9.29285,Otto-Hahn-Gymnasium Nellingen,78441,0711/3411060,Gymnasium (G8),Gymnasium,BW
"In den Anlagen 11, 73760 Ostfildern",0711/3400402,false,BW-78477,48.717139,9.292181,Heinrich-Heine-Gymnasium Nellingen,78477,0711/2207070,Gymnasium (G8),Gymnasium,BW
"Tannenstraße 47, 73207 Plochingen",07153/8900-140,false,BW-78513,48.714575,9.419146,Gymnasium Plochingen,78513,07153/8900-0,Gymnasium (G9),Gymnasium,BW
"Tannenstraße 47, 73207 Plochingen",07153/8900-140,false,BW-78513,48.714575,9.419146,Gymnasium Plochingen,78513,07153/8900-0,Gymnasium (G8),Gymnasium,BW
"Rehhaldenweg 2, 73614 Schorndorf",07181/600679,false,BW-78552,48.795357,9.531979,Max-Planck-Gymnasium,78552,07181/6029402,Gymnasium (G8),Gymnasium,BW
"Hinter der Burg 6, 73614 Schorndorf",07181/602483,false,BW-78588,48.803026,9.527806,Burg-Gymnasium,78588,07181/602497,Gymnasium (G8),Gymnasium,BW
"Haußmannstraße 34, 73525 Schwäbisch Gmünd",07171/929937,false,BW-78624,48.794831,9.79351,Parler-Gymnasium,78624,07171/929936,Gymnasium (G8),Gymnasium,BW
"Märikestraße 5, 73525 Schwäbisch Gmünd",07171/929764,false,BW-78642,48.8,9.8,Hans-Baldung-Gymnasium,78642,07171/929763,Gymnasium (G9),Gymnasium,BW
"Märikestraße 5, 73525 Schwäbisch Gmünd",07171/929764,false,BW-78642,48.8,9.8,Hans-Baldung-Gymnasium,78642,07171/929763,Gymnasium (G8),Gymnasium,BW
"Scheffoldstraße 102, 73529 Schwäbisch Gmünd",07171/86907,false,BW-78678,48.787254,9.827727,Scheffold-Gymnasium,78678,07171/82908,Gymnasium (G8),Gymnasium,BW
"Berliner Straße 16, 74523 Schwäbisch Hall",0791/955252,false,BW-78714,49.099365,9.72796,Erasmus-Widmann-Gymnasium im Schulzentrum West,78714,0791/955251,Gymnasium (G8),Gymnasium,BW
