"name","id","official_id","address","school_type","school_type_entity","fax","state","phone","full_time_school","lon","lat"
"Helen-Keller-Schule","HE-4693-0","4693","Elsa-Brandström-Allee 11, 65428 Rüsselsheim","Sonstige Förderschule","Förderschule","06142/3019315","HE","06142/301930",false,8.460758,49.969123
"Adolph-Diesterweg-Schule","HE-4694-0","4694","Bücherweg 19, 63477 Maintal","Förderschule für Lernhilfe","Förderschule","06181/438140","HE","06181/431661",false,8.839671,50.158009
"Fröbelschule","HE-4695-0","4695","Rhönstraße 67, 63505 Langenselbold","Förderschule für Lernhilfe","Förderschule","06184/902335","HE","06184/902333",false,9.049337,50.182871
"Helmut-von-Bracken-Schule Herbstein","HE-4696-0","4696","Pestalozzistraße 3, 36358 Herbstein","Sonstige Förderschule","Förderschule","06643/7558","HE","06643/8680",false,9.3397,50.558858
"Reinickendorf-Schule","HE-4697-0","4697","Am Eichberg 5, 36341 Lauterbach (Hessen)","Förderschule für Lernhilfe","Förderschule","06641/6409610","HE","06641/3993",false,9.394707,50.632444
"Freiherr-von-Schütz-Schule","HE-4698-0","4698","Frankfurter Straße 15-19, 65520 Bad Camberg","Sonstige Förderschule","Förderschule","06434/932190","HE","06434/9320",false,8.2752844,50.2884758
"Albert-Schweitzer-Schule","HE-4700-0","4700","Wiesbadener Straße 13, 65549 Limburg an der Lahn","Förderschule für Lernhilfe","Förderschule","06431/47388","HE","06431/4652",false,8.07738,50.376992
"Peter-Josef-Briefs-Schule","HE-4702-0","4702","Burgeffstraße 42, 65239 Hochheim am Main","Sonstige Förderschule","Förderschule","06146/908281","HE","06146/908181",false,8.346927,50.013322
"Johann-Hinrich-Wichern-Schule","HE-4703-0","4703","Erfurter Straße 6, 65719 Hofheim am Taunus","Förderschule für Lernhilfe","Förderschule","06192/929031","HE","06192/929030",false,8.445868,50.077098
"Schule am Vincenzhaus","HE-4704-0","4704","Vincenzstraße 29, 65719 Hofheim am Taunus","Sonstige Förderschule","Förderschule","06192/209452","HE","06192/209441",false,8.437356,50.085833
"Friedrich-von-Bodelschwingh-Schule","HE-4705-0","4705","Königsberger Weg 31, 65719 Hofheim am Taunus","Sonstige Förderschule","Förderschule","06192/293266","HE","06192/293260",false,8.443683,50.076329
"Anne-Frank-Schule","HE-4706-0","4706","Lorsbacher Straße 26, 65779 Kelkheim (Taunus)","Förderschule für Lernhilfe","Förderschule","06195/9794966","HE","06195/979490",false,8.451269,50.128841
"Windhofschule","HE-4707-0","4707","Am Windhof, 35781 Weilburg","Förderschule für Lernhilfe","Förderschule","06471/922783","HE","06471/7590",false,8.2850986,50.4879761
"Pestalozzischule Bad Homburg","HE-4709-0","4709","Wiesbadener Straße 27, 61350 Bad Homburg v. d. Höhe","Grundschule","Grundschule","06172/84994","HE","06172/83650",false,8.595154,50.247475
"Hans-Thoma-Schule","HE-4711-0","4711","Im Portugall 15, 61440 Oberursel (Taunus)","Förderschule für Lernhilfe","Förderschule","06171/9179030","HE","06171/911801",false,8.573813,50.205581
"Helen-Keller-Schule","HE-4712-0","4712","Im Portugall 15, 61440 Oberursel (Taunus)","Sonstige Förderschule","Förderschule","06171/5880941","HE","06171/588090",false,8.573813,50.205581
"Helen-Keller-Schule","HE-4713-0","4713","Arminiusstraße 45, 63128 Dietzenbach","Förderschule für Lernhilfe","Förderschule","06074/814294","HE","06074/32777",false,8.782129,50.025141
"Janusz-Korczak-Schule","HE-4714-0","4714","Zimmerstraße 66, 63225 Langen","Sonstige Förderschule","Förderschule","06103/976173","HE","06103/976171",false,8.666941,49.985271
"Friedrich-Fröbel-Schule","HE-4716-0","4716","Offenbacher Straße 162, 63263 Neu-Isenburg","Sonstige Förderschule","Förderschule","06102/31847","HE","06102/34245",false,8.712504,50.052622
"Don-Bosco-Schule","HE-4717-0","4717","Mainflinger Straße 17, 63500 Seligenstadt","Förderschule für Lernhilfe","Förderschule","06182/200663","HE","06182/3009",false,9.017921,50.037928
"Georg-Büchner-Schule","HE-4718-0","4718","Konrad-Adenauer-Straße 22, 63303 Dreieich","Förderschule für Lernhilfe","Förderschule","06103/36246","HE","06103/373064",false,8.688207,50.01858
"Friedrich-von-Bodelschwingh-Schule","HE-4719-0","4719","Pfarrgasse 6, 63110 Rodgau","Sonstige Förderschule","Förderschule","06106/649998","HE","06106/4846",false,8.883216,50.051109
"Bergwinkelschule -BFZ-","HE-4720-0","4720","Am Schwimmbad 1, 36381 Schlüchtern","Förderschule für Lernhilfe","Förderschule","06661/7472540","HE","06661/7472530",false,9.519648,50.35198
"Sprachheilschule","HE-4721-0","4721","Seemeweg 21, 36391 Sinntal","Sonstige Förderschule","Förderschule","06664/402296","HE","06664/402295",false,9.628641,50.318627
"Heinrich-Hehrmann-Schule","HE-4722-0","4722","In den Sauren Wiesen 2, 36381 Schlüchtern","Sonstige Förderschule","Förderschule","06661/730828","HE","06661/4091",false,9.52016,50.34446
"Johann-August-Waldner-Schule","HE-4723-0","4723","Birkenweg 15, 36391 Sinntal","Sonstige Förderschule","Förderschule","06664/87143","HE","06664/87155",false,9.589542,50.322185
"Max-Kirmsse-Schule","HE-4724-0","4724","Kirmsseweg 10-12, 65510 Idstein","Sonstige Förderschule","Förderschule","06126/588810","HE","06126/23282",false,8.268822,50.213002
"Erich Kästner-Schule","HE-4725-0","4725","Auf der Au 36, 65510 Idstein","Förderschule für Lernhilfe","Förderschule","06126/92467","HE","06126/3250",false,8.257109,50.222255
"Feldbergschule","HE-4726-0","4726","Großer Feldbergweg 4, 65510 Idstein","Sonstige Förderschule","Förderschule","06126/2013","HE","06126/23350",false,8.278684,50.220442
"Janusz-Korczak-Schule","HE-4727-0","4727","Rudolf-Höhn-Straße 23, 65307 Bad Schwalbach","Förderschule für Lernhilfe","Förderschule","06124/720318","HE","06124/8538",false,8.072141,50.144529
"Lindenschule","HE-4728-0","4728","Bleidenstadter Weg 14, 65329 Hohenstein","Sonstige Förderschule","Förderschule","06120/900351","HE","06120/1302",false,8.103565,50.190007
"Heinrich-Kielhorn-Schule","HE-4729-0","4729","Schulstraße 3-5, 61273 Wehrheim","Förderschule für Lernhilfe","Förderschule","06081/586369","HE","06081/5288",false,8.57097,50.30333
"Friedrich-Fröbel-Schule","HE-4730-0","4730","Franzenburg 6, 35578 Wetzlar","Sonstige Förderschule","Förderschule","06441/974980","HE","06441/76952",false,8.53241,50.547285
"Schule an der Brühlsbacher Warte","HE-4731-0","4731","Stoppelberger Hohl 89 a, 35578 Wetzlar","Förderschule für Lernhilfe","Förderschule","06441/44589642","HE","06441/4458960",false,8.515994,50.541881
"Christoph-Graupner-Schule","HE-4732-0","4732","Vogelsbergstraße 38, 64289 Darmstadt","Sonstige Förderschule","Förderschule","06151/133411","HE","06151/132832",false,8.659432,49.883736
"Dahrsbergschule","HE-4733-0","4733","Schuldorf Bergstraße, 64342 Seeheim-Jugenheim","Förderschule für Lernhilfe","Förderschule","06257/869155","HE","06257/84447",false,8.6497356,49.7669104
"Hammerwaldschule","HE-4735-0","4735","Bahnhofstraße 3, 63697 Hirzenhain","Sonstige Förderschule","Förderschule","06045/953882","HE","06045/953881",false,9.133928,50.391072
"Georg-Kerschensteiner-Schule","HE-4736-0","4736","An der neuen Schule, 35444 Biebertal","Sonstige Förderschule","Förderschule","06409/1540","HE","06409/2032",false,8.5938015,50.6220156
"Georg-August-Zinn-Schule","HE-4740-0","4740","Pestalozzistraße 10, 65462 Ginsheim-Gustavsburg","Förderschule für Lernhilfe","Förderschule","06134/53743","HE","06134/51430",false,8.318661,49.996409
"Karl-Krolopper-Schule","HE-4741-0","4741","Potsdamer Weg 4 - 6, 65451 Kelsterbach","Förderschule für Lernhilfe","Förderschule","06107/9868913","HE","06107/986890",false,8.518736,50.051824
"Astrid-Lindgren-Schule","HE-4742-0","4742","Wiesbadener Straße 11, 65549 Limburg an der Lahn","Sonstige Förderschule","Förderschule","06431/496383","HE","06431/42614",false,8.076108,50.377083
"Schule am Drachenfeld","HE-4743-0","4743","Anne-Frank-Straße 5, 64711 Erbach","Sonstige Förderschule","Förderschule","06062/912532","HE","06062/912530",false,9.003279,49.661837
"Erich-Kästner-Schule Ortenberg","HE-4745-0","4745","Am Kloster 5-7, 63683 Ortenberg","Förderschule für Lernhilfe","Förderschule","06041/821008","HE","06041/5333",false,9.05528,50.35583
"Gudrun-Pausewang-Schule","HE-4747-0","4747","Am Heiligen Kreuz 34, 63667 Nidda","Förderschule für Lernhilfe","Förderschule","06043/985356","HE","06043/985347",false,9.010993,50.41912
"Heinrich-Böll-Schule","HE-4749-0","4749","Kloster-Eberbach-Straße 4, 65346 Eltville am Rhein","Sonstige Förderschule","Förderschule","06123/602511","HE","06123/602422",false,8.055948,50.03938
"Seebergschule","HE-4750-0","4750","Darmstädter Straße 80-82, 64625 Bensheim","Sonstige Förderschule","Förderschule","06251/177926","HE","06251/17790",false,8.6218017,49.6986869
"Schule am Sommerhoffpark","HE-4752-0","4752","Gutleutstraße 295, 60327 Frankfurt am Main","Sonstige Förderschule","Förderschule","069/24268620","HE","069/2426860",false,8.64991,50.097703
"Otfried-Preußler-Schule","HE-4753-0","4753","Am Forstdenkmal, 35683 Dillenburg","Sonstige Förderschule","Förderschule","02771/829234","HE","02771/6352",false,8.289013,50.730466
"Brentano-Schule","HE-4754-0","4754","Brentanostraße 1-3, 63589 Linsengericht","Förderschule für Lernhilfe","Förderschule","06051/740521","HE","06051/72066",false,9.198011,50.18315
"Johann-Hinrich-Wichern-Schule","HE-4755-0","4755","Jahnstraße 2, 61130 Nidderau","Förderschule für Lernhilfe","Förderschule","06187/900341","HE","06187/24486",false,8.904136,50.224562
"Gustav-Heinemann-Schule","HE-4756-0","4756","Auf der Leer 20, 64807 Dieburg","Sonstige Förderschule","Förderschule","06071/207522","HE","06071/25654",false,8.832591,49.899962
"Pestalozzischule Gemünden","HE-4757-0","4757","Lindenweg 1, 35329 Gemünden (Felda)","Förderschule für Lernhilfe","Förderschule","06634/919342","HE","06634/919340",false,9.051196,50.689434
"Schule am Sachsenhäuser Berg","HE-4758-0","4758","Hainer Weg 98, 60599 Frankfurt am Main","Sonstige Förderschule","Förderschule","069/68090922","HE","069/6809090",false,8.694478,50.096662
"Erich Kästner-Schule","HE-4759-0","4759","Geleitsstraße 18, 63065 Offenbach am Main","Sonstige Förderschule","Förderschule","069/80652349","HE","069/80652147",false,8.762946,50.103263
"Digmudis-Schule","HE-4760-0","4760","Vogelsbergstraße 137, 63679 Schotten","Förderschule für Lernhilfe","Förderschule","06044/950871","HE","06044/2347",false,9.126684,50.503548
"Anne-Frank-Schule","HE-4761-0","4761","Am Wall 34, 64807 Dieburg","Förderschule für Lernhilfe","Förderschule","06071/201383","HE","06071/201382",false,8.834367,49.899508
"Eduard-Flanagan-Schule","HE-4762-0","4762","Bürgermeister-Willand-Str. 3, 64832 Babenhausen","Förderschule für Lernhilfe","Förderschule","06073/711720","HE","06073/5951",false,8.958477,49.965364
"Weschnitztalschule","HE-4763-0","4763","Schlesierstraße 2, 69509 Mörlenbach","Förderschule für Lernhilfe","Förderschule","06209/712364","HE","06209/3755",false,8.735629,49.602976
"Rehbergschule","HE-4764-0","4764","Austraße 40, 35745 Herborn","Sonstige Förderschule","Förderschule","02772/504479","HE","02772/504226",false,8.304136,50.674599
"Peter-Härtling-Schule","HE-4765-0","4765","Philippshospital, 64560 Riedstadt","Sonstige Förderschule","Förderschule","06158/183314","HE","06158/183361",false,8.502759,49.820075
"Brüder-Grimm-Schule Alsfeld","HE-4767-0","4767","Landgraf-Hermann-Str. 19, 36304 Alsfeld","Sonstige Förderschule","Förderschule","06631/800648","HE","06631/71112",false,9.273787,50.754704
"Walderbachschule","HE-4768-0","4768","Kruppstraße 6a, 35781 Weilburg","Sonstige Förderschule","Förderschule","06471/3790620","HE","06471/30182",false,8.266613,50.487708
"Borngrabenschule","HE-4770-0","4770","Im Apfelgarten 3, 65428 Rüsselsheim","Förderschule für Lernhilfe","Förderschule","06142/5507615","HE","06142/550760",false,8.453681,49.983431
"Alois-Eckert-Schule","HE-4771-0","4771","Eschenheimer Anlage 20 A, 60318 Frankfurt am Main","Sonstige Förderschule","Förderschule","069/59790150","HE","069/5962716",false,8.684872,50.119605
"Comenius-Schule","HE-4773-0","4773","Würzburger Straße 7-11, 63619 Bad Orb","Sonstige Förderschule","Förderschule","06052/87500","HE","06052/87562",false,9.35,50.21667
"Erich-Kästner-Schule","HE-4775-0","4775","Zimmerstraße 70, 63225 Langen","Sonstige Förderschule","Förderschule","06103/53545","HE","06103/25210",false,8.665675,49.983931
"Agnes-Neuhaus-Schule","HE-4776-0","4776","Platter Straße 72-80, 65193 Wiesbaden","Sonstige Förderschule","Förderschule","0611/580353","HE","0611/580334",false,8.222037,50.096144
"Brückenschule","HE-4777-0","4777","Karl-Arnold-Straße 14, 65199 Wiesbaden","Sonstige Förderschule","Förderschule","0611/315993","HE","0611/317696",false,8.19216,50.070047
"Christophorus-Schule","HE-4779-0","4779","Rheinstraße 46, 64367 Mühltal","Förderschule für Lernhilfe","Förderschule","06151/55033","HE","06151/55088",false,8.673979,49.815012
"Agnes-Neuhaus-Schule","HE-4780-0","4780","Wartweg 15-23, 35392 Gießen","Sonstige Förderschule","Förderschule"," 0641/200113","HE"," 0641/2001300",false,8.672055,50.567658
"Astrid-Lindgren-Schule","HE-4781-0","4781","Jahnstraße 35, 64521 Groß-Gerau","Sonstige Förderschule","Förderschule","06152/86267","HE","06152/83093",false,8.479738,49.916448
"Berthold-Simonsohn-Schule","HE-4782-0","4782","Kostheimer Straße 11-13, 60326 Frankfurt am Main","Sonstige Förderschule","Förderschule","069/21239093","HE","069/21239407",false,8.640304,50.103581
"Albrecht-Strohschein-Schule","HE-4783-0","4783","Marxstraße 22, 61440 Oberursel (Taunus)","Förderschule für Lernhilfe","Förderschule","06171/580033","HE","06171/57490",false,8.571815,50.207764
"Oswald-von-Nell-Breuning-Schule","HE-4784-0","4784","Osw.-v.-Nell-Breuning-Str. 3, 63069 Offenbach am Main","Sonstige Förderschule","Förderschule","069/98420053","HE","069/9842000",false,8.757921,50.081785
"Schule im Monikahaus","HE-4786-0","4786","Kriegkstraße 36, 60326 Frankfurt am Main","Sonstige Förderschule","Förderschule","069/97382355","HE","069/9738230",false,8.639268,50.103499
"Frida-Kahlo-Schule","HE-4787-0","4787","Am Atzelsgraben 1, 63486 Bruchköbel","Sonstige Förderschule","Förderschule","06181/3646669","HE","06181/364660",false,8.923764,50.176411
"Schule am Goldberg","HE-4788-0","4788","Ginsterweg 1, 63150 Heusenstamm","Sonstige Förderschule","Förderschule","06104/668965","HE","06104/668953",false,8.818935,50.062154
"Fluxusschule Biebrich","HE-4789-0","4789","Pfälzer Straße 7, 65203 Wiesbaden","Sonstige Förderschule","Förderschule","0611/313940","HE","0611/313555",false,8.24426,50.038787
"Mira-Lobe-Schule","HE-4790-0","4790","Im Niederfeld 20, 64859 Eppertshausen","Sonstige Förderschule","Förderschule","06071/73910930","HE","06071/7391090",false,8.8479,49.947493
"Dezentrale Schule f. Erzieh. u. Kranke","HE-4791-0","4791","Werner-Hilpert-Straße 1, 63128 Dietzenbach","Sonstige Förderschule","Förderschule","06074/81804914","HE","06074/81804163",false,8.785664,50.017963
"Neues Gymnasium","HE-4792-0","4792","Grundweg 6, 65428 Rüsselsheim","Gymnasium mit gymnasialer Oberstufe","Gymnasium","06142/2101884","HE","06142/2101880",false,8.410894,49.989505
"Obermayr Europa-Schule Campus Rüsselsheim","HE-4793-0","4793","Joh.-Sebastian-Bach-Str.63, 65428 Rüsselsheim","Grundschule","Grundschule","06142/5507819","HE","06142/5507810",false,8.41194,49.995
"Obermayr Europa-Schule Campus Rüsselsheim","HE-4793-1","4793","Joh.-Sebastian-Bach-Str.63, 65428 Rüsselsheim","Realschule","Realschule","06142/5507819","HE","06142/5507810",false,8.41194,49.995
"Kinderzeit-Schule","HE-4795-0","4795","Am Kronberger Hang 2a, 65824 Schwalbach am Taunus","Grundschule","Grundschule","06196/9694619","HE","06196/969460",false,8.532446,50.164782
"Obermayr International School","HE-4796-0","4796","Am Weißen Stein, 65824 Schwalbach am Taunus","Gymnasium ohne gymnasiale Oberstufe","Gymnasium","06196/7685919","HE","06196/768590",false,8.5548956,50.1335114
"Otfried-Preußler-Schule","HE-4797-0","4797","Am Wasserturm 1, 65812 Bad Soden am Taunus","Grundschule","Grundschule","06196/9219416","HE","06196/921940",false,8.49972,50.14243
"Gesamtschule Fischbach","HE-4798-0","4798","Rathausplatz 9, 65779 Kelkheim (Taunus)","schulformbezogene (kooperative) Gesamtschule","Kooperative Gesamtschule","06195/990366","HE","06195/990360",false,8.426361,50.152849
"Montessori-Sekundarschule-Wetterau","HE-4860-0","4860","Maria-Montessori-Weg 2, 61169 Friedberg","schulformübergreifende (integrierte) Gesamtschule","Integrierte Gesamtschule","06031/1667015","HE","06031/68990",false,11.0004931,48.341853
"accadis International School","HE-4861-0","4861","Norsk-Data-Straße 5, 61352 Bad Homburg v. d. Höhe","Gymnasium mit gymnasialer Oberstufe","Gymnasium","06172/984140","HE","06172/984141",false,8.652623,50.211064
"Kids Camp-Bilinguale Grundschule","HE-4862-0","4862","Bischof-Kaller-Straße 1 b, 61462 Königstein im Taunus","Grundschule","Grundschule","06174/9987505","HE","06174/9987500",false,8.474287,50.179258
"Sophie-Scholl-Schule Wetterau","HE-4864-0","4864","Frankfurter Straße 103, 61231 Bad Nauheim","Grundschule","Grundschule","06032/804086111","HE","06032/8040860",false,8.742795,50.373322
"Europäische Schule RheinMain","HE-4866-0","4866","Theodor-Heuss-Straße 65, 61118 Bad Vilbel","Gymnasium mit gymnasialer Oberstufe","Gymnasium","06101/5056690","HE","06101/505660",false,8.746214,50.21092
"Montessori EcoSchool","HE-4867-0","4867","Burgweg 9, 61389 Schmitten","Grundschule","Grundschule","06082/–","HE","06082/92398141",false,8.42999,50.245154
"Urselbach-Gymnasium","HE-4868-0","4868","An den Drei Hasen 34-36, 61440 Oberursel (Taunus)","Gymnasium mit gymnasialer Oberstufe","Gymnasium","06171/8875924","HE","06171/8875920",false,8.596685,50.204892
