address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
Magdeburger Straße 241 39218 Schönebeck (Elbe),nicht angegeben,false,ST-95,52.022532,11.705365,"Sekundarschule ""LebenLernen"" Schönebeck",,03928/702884,,,ST
Heinrich-Heine-Straße 18 39444 Hecklingen OT Schneidlingen,039267/64690,false,ST-96,51.892595,11.450535,"Sekundarschule ""LebenLernen"" Schneidlingen",,039267/64355,,,ST
Liebknechtstraße 73 39110 Magdeburg,0391/7356714,false,ST-97,52.122622,11.603112,"Sekundarschule ""LebenLernen"" Magdeburg",,0391/7356738,,,ST
Stadtseeallee 95 39576 Hansestadt Stendal,03931/519696,false,ST-98,52.598161,11.833928,"Sekundarschule ""Komarow""",,03931/412054,,,ST
Straße der OdF 27 39638 Hansestadt Gardelegen,03907/910584,false,ST-99,52.52639,11.3925,"Sekundarschule ""Karl Marx""",,03907/712410,,,ST
Ballerstedter Straße 50 39606 Hansestadt Osterburg (Altmark),03937/838395,false,ST-100,52.783676,11.746558,"Sekundarschule ""Karl Marx""",,03937/82412,,,ST
Helmstedter Straße 42 39116 Magdeburg,0391/6224966,false,ST-101,52.115846,11.602602,"Sekundarschule ""Johann Wolfgang von Goethe""",,0391/6224966,,,ST
Feldstraße 19 39240 Calbe (Saale),039291/463874,false,ST-102,51.902098,11.768226,"Sekundarschule ""Johann Gottfried Herder""",,039291/41033,,,ST
An der Westpromenade 6 39624 Kalbe (Milde),039080/72669,false,ST-103,52.651233,11.386765,"Sekundarschule ""Johann Friedrich Danneil""",,039080/2165,,,ST
Ernst-Schneller-Straße 1 06114 Halle (Saale),0345/5322006,false,ST-104,51.497947,11.964649,"Sekundarschule ""Johann Christian Reil""",,0345/5322005,,,ST
Augustastraße 31 39590 Tangermünde,039322/45164,false,ST-105,52.539877,11.960996,"Sekundarschule ""Hinrich Brunsberg""",,039322/2970,,,ST
Straße der Solidarität 42 39418 Staßfurt,03925/930400,false,ST-106,51.862332,11.558987,"Sekundarschule ""Hermann Kasten""",,03925/930399,,,ST
Hemingwaystraße 1 06126 Halle (Saale),0345/2097813,false,ST-107,51.481249,11.906035,"Sekundarschule ""Heinrich Heine""",,0345/6875129,,,ST
