address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
"Hamfelderedder 17, 21039 Börnsen",040 - 739243229,true,SH-0702277,53.474868,10.288909,Dalbek-Schule Börnsen,0702277,040 - 73924320,Grundschule,Grundschule,SH
"Bergstraße 26, 24340 Eckernförde",04351 - 7265850,false,SH-0702649,54.477474,9.839734,Richard-Vosgerau-Schule,0702649,04351 - 726580,Grundschule,Grundschule,SH
"Schulstraße 13, 24229 Dänischenhagen",04349 - 913528,true,SH-0702644,54.425357,10.125575,Grundschule Dänischenhagen,0702644,04349 - 270,Grundschule,Grundschule,SH
"Sauerstraße 16, 24340 Eckernförde",04351 - 7695950,false,SH-0702742,54.447921,9.841519,Gorch-Fock-Schule,0702742,04351 - 769590,Grundschule,Grundschule,SH
"Schulstraße 18, 25786 Dellstedt",04802 - 751528,false,SH-0702218,54.234913,9.373351,Eiderschule,0702218,04803 - 366,Grundschule,Grundschule,SH
"Karkenweg 22, 25853 Drelsdorf",04671 - 1008,false,SH-0702333,54.603616,9.039344,Grundschule des Schulverbandes Mittleres Nordfriesland in Drelsdorf mit  Außenstelle in Joldelund - Lüttschool Drelsdorf-Joldelund,0702333,04673 - 415,Grundschule,Grundschule,SH
"Bornweg 18, 21521 Dassendorf",04104 - 690929,false,SH-0702281,53.493383,10.355288,Alfried-Otto-Schule,0702281,04104 - 69090,Grundschule,Grundschule,SH
"Ellerbeker Straße 25, 25474 Bönningstedt",040 - 55604034,true,SH-0707406,53.662728,9.901542,Gemeinschaftsschule des Amtes Pinnau in Bönningstedt,0707406,040 - 5560400,Gemeinschaftsschule ohne Oberstufe,Gemeinschaftsschule,SH
"Passatring 4, 24351 Damp",04352 - 808355,false,SH-0703565,54.580407,10.019921,Helen-Keller-Schule,0703565,04352 - 808324,FöZ mit dem SP körperliche und motorische Entwicklung,FöZ mit dem SP körperliche und motorische Entwicklung,SH
"Plöner Chaussee, 24620 Bönebüttel",04321 - 6022056,false,SH-0702581,54.0695108,10.0485325,Grundschule der Gemeinde Bönebüttel in Bönebüttel,0702581,04394 - 275,Grundschule,Grundschule,SH
"Stolker Straße 4, 24860 Böklund",04623 - 180285,true,SH-0707566,54.602987,9.575539,Auenwaldschule,0707566,04623 - 180280,Gemeinschaftsschule ohne Oberstufe,Gemeinschaftsschule,SH
"Kieler Straße 118, 25474 Bönningstedt",040 - 471-443,true,SH-0702488,53.66748,9.903706,Grundschule Bönningstedt,0702488,040 - 5566030,Grundschule,Grundschule,SH
"Stolker Straße 4, 24860 Böklund",04623 - 180285,true,SH-0702751,54.602987,9.575539,Auenwaldschule Grundschule Böklund,0702751,04623 - 180280,Grundschule,Grundschule,SH
"Binsenweg 1, 25337 Elmshorn",04121 - 791619,true,SH-0707408,53.751745,9.670771,Anne-Frank-Gemeinschaftsschule,0707408,04121 - 9089028,Gemeinschaftsschule ohne Oberstufe,Gemeinschaftsschule,SH
"Bismarckstraße 2, 25335 Elmshorn",04121 - 90840125,false,SH-0705450,53.75601,9.653857,Bismarckschule Elmshorn,0705450,04121 - 9084010,Gymnasium,Gymnasium,SH
"Zum Krückaupark 7, 25337 Elmshorn",04121 - 436744,false,SH-0705451,53.757355,9.674203,Elsa-Brändström-Schule,0705451,04121 - 43670,Gymnasium,Gymnasium,SH
"Am Holm 2, 24357 Fleckeby",04354 - 1011,false,SH-0702654,54.483427,9.703787,Grundschule Fleckeby,0702654,04354 - 376,Grundschule,Grundschule,SH
"Dorfstraße 93, 24242 Felde",04340 - 402563,true,SH-0702652,54.298685,9.930359,Grundschule des Amtes Achterwehr in Felde,0702652,04305 - 758,Grundschule,Grundschule,SH
