Schule,ID,official_id,school_type,partner_name,Type_grob,Type_mittel,Type_detail,state
Jüdisches Gymnasium Moses Mendelssohn,BE-16008,01P03,Gymnasien,Technische Universität (Studieren ab 16),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Kurt-Tucholsky-Grundschule,BE-16010,01G11,Grundschule,Berliner Polizei,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Kurt-Tucholsky-Grundschule,BE-16010,01G11,Grundschule,Bücherbusse der Citybibliothek Berlin,Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Kurt-Tucholsky-Grundschule,BE-16010,01G11,Grundschule,diverse Sportvereine und Kitas,Unbestimmt,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Kurt-Tucholsky-Grundschule,BE-16010,01G11,Grundschule,Hochschule für Musik Hanns Eisler Berlin,Öffentliche Infrastruktur,Musikschule/musikalische Einrichtung,,BE
Kurt-Tucholsky-Grundschule,BE-16010,01G11,Grundschule,Moabiter Ratschlag e.V. (Schulsozialarbeit),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Kurt-Tucholsky-Grundschule,BE-16010,01G11,Grundschule,Musikschule Fröhlich,Wirtschaftsakteur,Musikschule/musikalische Einrichtung,,BE
Kurt-Tucholsky-Grundschule,BE-16010,01G11,Grundschule,Musikschule Fröhlich,Wirtschaftsakteur,Musikschule/musikalische Einrichtung,,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,Abenteuerspielplatz Karow,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,Albatros e.V. Stadtteilzentrum im Turm,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,allod Immobilien- und Vermögensverwaltungsges. mbH & Co. KG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,Berlin Karow,Unbestimmt,Unklar,Stadt,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,Jugendbund djo-Deutscher Regenbogen Landesverband Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,Jugendverkehrsschule,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,"Kinder- und Jugendfreizeiteinrichtung kvierzehn"" Karow",Gemeinnütziger Akteur,Familien-/Bildungs-/Kulturzentrum,,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,"Kita Entdeckerland"" im Sägebockweg 107",Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,Kita in der Busonistraße,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,Kita in der Pfannschmidtstraße,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,"Kita Kleine Schlaufüchse"" in der Walter-Friedrich-Straße 20",Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,"Kita Kleiner Stern"" in der Achillesstraße 75",Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,"Kita Orgelpfeifen"" in der Münchehagenstraße 43",Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,"Kita Sonnenblume"" Hofzeichendamm 1",Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,Outreach - Mobile Jugendarbeit Berlin,Gemeinnütziger Akteur,Modell/Förderprogramm/Projekt,,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,Sportclub Charis 02 e.V. (Judo),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,Sporttreff Karower Dachse e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,Stadtteilbibliothek Karow,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Bibliothek,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,Verein Berliner Kaufleute und Industrieller (VBKI) e.V. (Vermittlung von Lesepaten),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Grundschule am Hohen Feld,BE-16011,03G10,Grundschule,World Vision Deutschland e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Anne-Frank-Grundschule,BE-16018,01G15,Grundschule,Christliches Jugenddorfwerk Deutschland e.V. (CJD) für berufliche Orientierung,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Anne-Frank-Grundschule,BE-16018,01G15,Grundschule,Frecher Spatz e.V. (Träger für verschiedene Kinder und Schülerläden,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Anne-Frank-Grundschule,BE-16018,01G15,Grundschule,Freie Universität Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Anne-Frank-Grundschule,BE-16018,01G15,Grundschule,Jugendprojekte und Spielplatzangebote,Unbestimmt,Unklar,,BE
Anne-Frank-Grundschule,BE-16018,01G15,Grundschule,Landeskriminalamt (LKA) Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Anne-Frank-Grundschule,BE-16018,01G15,Grundschule,Landessportbund Berlin e.V. (SportJugendBerlin),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Anne-Frank-Grundschule,BE-16018,01G15,Grundschule,Lesepaten,Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Anne-Frank-Grundschule,BE-16018,01G15,Grundschule,Lichtenauer Mineralquellen GmbH (Wasserlauf),Wirtschaftsakteur,Wirtschaftsakteur,,BE
Anne-Frank-Grundschule,BE-16018,01G15,Grundschule,Polizeidirektion 3,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Anne-Frank-Grundschule,BE-16018,01G15,Grundschule,SV Siegfried-Nordwest Berlin 1887 e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Brüder-Grimm-Grundschule,BE-16028,01G28,Grundschule,Bayer Schering Pharma AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Brüder-Grimm-Grundschule,BE-16028,01G28,Grundschule,Berufsakademie für Ergotherapie,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Brüder-Grimm-Grundschule,BE-16028,01G28,Grundschule,buddY e.V. (gefördert von der Vodafone-Stiftung),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Brüder-Grimm-Grundschule,BE-16028,01G28,Grundschule,INA.KINDER.GARTEN gGmbH in der Brüsseler Straße,Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
Brüder-Grimm-Grundschule,BE-16028,01G28,Grundschule,Jugendfreizeiteinrichtung Lynarstraße,Gemeinnütziger Akteur,Familien-/Bildungs-/Kulturzentrum,,BE
Brüder-Grimm-Grundschule,BE-16028,01G28,Grundschule,Kita Hinterhof-Tiger e.V. in der Fehmarner Straße,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Brüder-Grimm-Grundschule,BE-16028,01G28,Grundschule,Kita in der Lynarstraße,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Brüder-Grimm-Grundschule,BE-16028,01G28,Grundschule,Musikschule,Unbestimmt,Musikschule/musikalische Einrichtung,,BE
Brüder-Grimm-Grundschule,BE-16028,01G28,Grundschule,Quartiersmanagement Sparrplatz,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Quartiersmanagement,BE
Brüder-Grimm-Grundschule,BE-16028,01G28,Grundschule,Tandem BQG - gemeinnützige Beschäftigungs- und Qualifizierungsgesellschaft mbH,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Brüder-Grimm-Grundschule,BE-16028,01G28,Grundschule,Trialog e.V. - Verein der ambulanten Jugendhilfe,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Brüder-Grimm-Grundschule,BE-16028,01G28,Grundschule,Weddinger Kinderfarm e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
	Grone - Bildungszentren Berlin GmbH - gemeinnützig,BE-16029,09P05,Berufsfachschule,Einrichtungen der Altenhilfe,Unbestimmt,Unklar,,BE
	Grone - Bildungszentren Berlin GmbH - gemeinnützig,BE-16029,09P05,Berufsfachschule,Einrichtungen zur Behindertenbetreuung in ganz Berlin,Unbestimmt,Unklar,,BE
	Grone - Bildungszentren Berlin GmbH - gemeinnützig,BE-16029,09P05,Berufsfachschule,,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
	Grone - Bildungszentren Berlin GmbH - gemeinnützig,BE-16029,09P05,Berufsfachschule,Schulen,Unbestimmt,Unklar,,BE
Sancta-Maria-Schule der Hedwigschwestern,BE-16036,06P08,"Förderschwerp.""Lernen""",Heilpädagogischer Kinder- und Jugendhilfeverbund Sancta Maria Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,BERLIN bewegt e.V. (Gesundheitsförderung,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,Bewegungserziehung und Intelligenzentwicklung),Unbestimmt,Unklar,,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,Humboldt-Universität zu Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,Integration und Demokratie e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,Jugendamt Mitte (Lotsenprojekt),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,Kita Emdener Straße,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,Kita Huttenstraße,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,Polizeiabschnitt 33,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,"Projekt Ein Quadratkilometer Bildung"" (Breuninger Stiftung & Freudenberg Stiftung)",Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,Quartiersmanagement Moabit West,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Quartiersmanagement,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,RAA Regionale Arbeitsstellen für Bildung,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Amt),,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,Siemens AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,SOS Kinderdorf e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,Sport-Club Charlottenburg (SCC) Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Carl-Bolle-Grundschule,BE-16038,01G18,Grundschule,Verein Berliner Kaufleute und Industrieller e.V. (VBKI),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Plan B Altenpflegeschule,BE-16040,01P11,Berufsfachschule,Einrichtungen der stationären und ambulanten Altenpflege,Unbestimmt,Unklar,,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,AEG SIGNUM Gesellschaft für Berufsbildung,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,bbw Akademie für betriebswirtschaftliche Weiterbildung GmbH (Berliner Netzwerk für Ausbildung),Wirtschaftsakteur,Wirtschaftsakteur (Bildung),,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,Ferienschule 2.0 Kooperationsprojekt zwischen Volkshochschule Mitte,Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,Hand in Hand Patenschaft e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,Jugendberatungshaus compass.mitte,Wirtschaftsakteur,Familien-/Bildungs-/Kulturzentrum,,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,Mercure Hotel Berlin u.a.,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,Oberschulen und dem Center für Digitale Systeme der Freien Universität Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,Polizeiabschnitt 33,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,Reformpädagogische Arbeitsstelle Blick über den Zaun,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,"Sommercamp futOUR"" der Deutschen Kinder- und Jugendstiftung gGmbH (DKJS)",Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,SOS Kinderdorf e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,"Sozialkompetenztraining Fit For Life"" durch das Bremer Institut für Pädagogik und Psychologie (bipp)",Gemeinnütziger Akteur,Modell/Förderprogramm/Projekt,,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,Stiftung Brandenburger Tor - Förderbereich Bildung und Erziehung,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,Teach First Deutschland gemeinnützige GmbH,Gemeinnütziger Akteur,Gemeinnütziger Akteur,,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,Training und Beratung mbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,Treffpunkt Sonnenblume (Freizeitangebote für ältere Menschen) der Ernst Freiberger-Stiftung,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
Heinrich-von-Stephan-Schule (Gemeinschaftsschule),BE-16043,01K04,Integrierte Sekundarschule,Vermittlung von Lern- und Lesepaten durch den Verein Berliner Kaufleute und Industrieller (VBKI) e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,bbw Akademie für betriebswirtschaftliche Weiterbildung GmbH (Berliner Netzwerk für Ausbildung),Wirtschaftsakteur,Wirtschaftsakteur (Bildung),,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,Berlin braucht dich!,Gemeinnütziger Akteur,Modell/Förderprogramm/Projekt,,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,Berliner Programm zur vertieften Berufsorientierung (BVBO),Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,Berufliches Qualifizierungsnetzwerk für Migrantinnen und Migranten (BQN Berlin),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,Christliches Jugenddorfwerk Deutschland e.V. (CJD) für berufliche Orientierung,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,Deutsche Bank AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,Evangelisches Klubheim e.V. (Schulsozialarbeit),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,"Firma ATOTECH (Workshop Fit für die Bewerbung"")",Wirtschaftsakteur,Wirtschaftsakteur,,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,Firma Hairtrend-Vision Berlin,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,GFAD Systemhaus AG (IT-Betreuung),Wirtschaftsakteur,Wirtschaftsakteur,,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,Jugend- und Familienhilfe,Unbestimmt,Unklar,,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,Neues Wohnen im Kiez GmbH (Kinder-,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,Partnerschule in Arbois (Frankreich),Partnerschule,Partnerschule,,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,Polizeiabschnitt 33,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,Siemens AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Hedwig-Dohm-Schule (Integrierte Sekundarschule),BE-16044,01K09,Integrierte Sekundarschule,Türkischer Bund Berlin-Brandenburg e.V. (Elternlotsen),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Französisches Gymnasium,BE-16046,01Y07,Gymnasien,Arbeitsgemeinschaft Bilingualer Schulen,Partnerschule,Partnerschule,,BE
Französisches Gymnasium,BE-16046,01Y07,Gymnasien,Deutsch-Französische Gesellschaft Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Französisches Gymnasium,BE-16046,01Y07,Gymnasien,EcoleVoltaire de Berlin,Partnerschule,Partnerschule,,BE
Französisches Gymnasium,BE-16046,01Y07,Gymnasien,Französische Botschaft Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Amt),,BE
Französisches Gymnasium,BE-16046,01Y07,Gymnasien,Institut Français de Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Amt),,BE
Französisches Gymnasium,BE-16046,01Y07,Gymnasien,Partnerschulen in Frankreich,Partnerschule,Partnerschule,,BE
Französisches Gymnasium,BE-16046,01Y07,Gymnasien,Quartiersmanagement Magdeburger Platz,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Quartiersmanagement,BE
Französisches Gymnasium,BE-16046,01Y07,Gymnasien,Verband der Geschichtslehrer Deutschlands e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Campus Berufsbildung e.V.,BE-16047,07P10,Berufsfachschule,Kinder- und Jugendbetreuung,Unbestimmt,Familien-/Bildungs-/Kulturzentrum,,BE
Campus Berufsbildung e.V.,BE-16047,07P10,Berufsfachschule,Kooperationen mit diversen Praktikumsbetrieben im Bereich der Altenpflege,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Campus Berufsbildung e.V.,BE-16047,07P10,Berufsfachschule,Paritätischer Wohlfahrtsverband,Unbestimmt,Unklar,,BE
Leo-Lionni-Grundschule,BE-16049,01G45,Grundschule,Deutscher Kinderschutzbund Landesverband Berlin e.V. (Träger Hort),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Leo-Lionni-Grundschule,BE-16049,01G45,Grundschule,Quartiersmanagement Sparrplatz,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Quartiersmanagement,BE
Albert-Gutzmann-Schule,BE-16050,01S06,Übrige Förderschwerpunkte,Charité Gesundheitsakademie (Logopädie),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Gesundheitswesen/Altersvorsorge),Krankenhaus,BE
Albert-Gutzmann-Schule,BE-16050,01S06,Übrige Förderschwerpunkte,Horizonte e.V. Berlin (Schulsozialarbeit),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Albert-Gutzmann-Schule,BE-16050,01S06,Übrige Förderschwerpunkte,Kooperation mit vier Kitas der Umgebung,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Albert-Gutzmann-Schule,BE-16050,01S06,Übrige Förderschwerpunkte,Polizeiabschnitt 36,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Albert-Gutzmann-Schule,BE-16050,01S06,Übrige Förderschwerpunkte,Verein Berliner Kaufleute und Industrieller (VBKI) e.V. (Vermittlung von Lesepaten),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Staatliche Technikerschule Berlin,BE-16064,01B02,Fachschule,Berufsausbildungszentrum Lette-Verein,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
Staatliche Technikerschule Berlin,BE-16064,01B02,Fachschule,Beuth Hochschule für Technik Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Staatliche Technikerschule Berlin,BE-16064,01B02,Fachschule,Cisco Local Academy / Cisco Systems GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
