Schule,ID,official_id,school_type,partner_name,Type_grob,Type_mittel,Type_detail,state
Johannes-Kepler-Gymnasium,SN-4240107-0,4240107,Gymnasium,SSV Altenberg,Gemeinnütziger Akteur,,,SN
Johannes-Kepler-Gymnasium,SN-4240107-0,4240107,Gymnasium,TU Dresden,Öffentliche Infrastruktur,,,SN
Johannes-Kepler-Gymnasium,SN-4240107-0,4240107,Gymnasium,TU Dresden,Öffentliche Infrastruktur,,,SN
Städtisches Gymnasium Riesa,SN-4340386-0,4340386,Gymnasium,SSV Altenberg,Gemeinnütziger Akteur,,,SN
Städtisches Gymnasium Riesa,SN-4340386-0,4340386,Gymnasium,TU Dresden,Öffentliche Infrastruktur,,,SN
Städtisches Gymnasium Riesa,SN-4340386-0,4340386,Gymnasium,TU Dresden,Öffentliche Infrastruktur,,,SN
Lessing-Gymnasium Hoyerswerda,SN-4140141-0,4140141,Gymnasium,RAA Hoyerswerda,Öffentliche Infrastruktur,,,SN
Lessing-Gymnasium Hoyerswerda,SN-4140141-0,4140141,Gymnasium,Naturwissenschaftlich-Technisches Zentrum Hoyerswerda (NATZ),Gemeinnütziger Akteur,,,SN
Lessing-Gymnasium Hoyerswerda,SN-4140141-0,4140141,Gymnasium,Lessing-Museum Kamenz,Öffentliche Infrastruktur,,,SN
Lessing-Gymnasium Hoyerswerda,SN-4140141-0,4140141,Gymnasium,Computermuseum Konrad Zuse,Öffentliche Infrastruktur,,,SN
Lessing-Gymnasium Hoyerswerda,SN-4140141-0,4140141,Gymnasium,Musikschule Hoyerswerda,Öffentliche Infrastruktur,,,SN
Lessing-Gymnasium Hoyerswerda,SN-4140141-0,4140141,Gymnasium,Neue Bühne Senftenberg,Öffentliche Infrastruktur,,,SN
Lessing-Gymnasium Hoyerswerda,SN-4140141-0,4140141,Gymnasium,SC Hoyerswerda,Gemeinnütziger Akteur,,,SN
Lessing-Gymnasium Hoyerswerda,SN-4140141-0,4140141,Gymnasium,TU Dresden,Öffentliche Infrastruktur,,,SN
Lessing-Gymnasium Hoyerswerda,SN-4140141-0,4140141,Gymnasium,Kulturfabrik,Unbestimmt,,,SN
Lessing-Gymnasium Hoyerswerda,SN-4140141-0,4140141,Gymnasium,Ostsächsischer Chorleiterverband e. V.,Verband / Kammer / Innung / Gewerkschaft,,,SN
Lessing-Gymnasium Hoyerswerda,SN-4140141-0,4140141,Gymnasium,Christlich Soziales Bildungswerk e. V.,Gemeinnütziger Akteur,,,SN
Lessing-Gymnasium Hoyerswerda,SN-4140141-0,4140141,Gymnasium,Schülerfirma \Pupils On Stage\,Wirtschaftsakteur,,,SN
Lessing-Gymnasium Hoyerswerda,SN-4140141-0,4140141,Gymnasium,Vattenfall,Wirtschaftsakteur,,,SN
Sächsisches Landesgymnasium für Musik Dresden CARL MARIA VON WEBER,SN-4050019-0,4050019,Gymnasium,Arbeitsagentur,Öffentliche Infrastruktur,,,SN
Sächsisches Landesgymnasium für Musik Dresden CARL MARIA VON WEBER,SN-4050019-0,4050019,Gymnasium,Drogenberatungsstelle Dresden,Öffentliche Infrastruktur,,,SN
Sächsisches Landesgymnasium für Musik Dresden CARL MARIA VON WEBER,SN-4050019-0,4050019,Gymnasium,Sächsische Jugendstiftung,Gemeinnütziger Akteur,,,SN
Sächsisches Landesgymnasium für Musik Dresden CARL MARIA VON WEBER,SN-4050019-0,4050019,Gymnasium,Hochschule für Musik,Öffentliche Infrastruktur,,,SN
Sächsisches Landesgymnasium für Musik Dresden CARL MARIA VON WEBER,SN-4050019-0,4050019,Gymnasium,Junges Musikpodium e.V.,Gemeinnütziger Akteur,,,SN
Sächsisches Landesgymnasium für Musik Dresden CARL MARIA VON WEBER,SN-4050019-0,4050019,Gymnasium,Schülerhilfe,Wirtschaftsakteur,,,SN
Städtisches Gymnasium Mittweida,SN-4240297-0,4240297,Gymnasium,SSV Altenberg,Gemeinnütziger Akteur,,,SN
Städtisches Gymnasium Mittweida,SN-4240297-0,4240297,Gymnasium,TU Dresden,Öffentliche Infrastruktur,,,SN
Städtisches Gymnasium Mittweida,SN-4240297-0,4240297,Gymnasium,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-0,4231353,Mittelschule,SSV Altenberg,Gemeinnütziger Akteur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-0,4231353,Mittelschule,SSV Altenberg,Gemeinnütziger Akteur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-0,4231353,Mittelschule,SSV Altenberg,Gemeinnütziger Akteur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-0,4231353,Mittelschule,SSV Altenberg,Gemeinnütziger Akteur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-0,4231353,Mittelschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-0,4231353,Mittelschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-0,4231353,Mittelschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-0,4231353,Mittelschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-0,4231353,Mittelschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-0,4231353,Mittelschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-0,4231353,Mittelschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-0,4231353,Mittelschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-1,4231353,Schulversuch Gemeinschaftsschule,SSV Altenberg,Gemeinnütziger Akteur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-1,4231353,Schulversuch Gemeinschaftsschule,SSV Altenberg,Gemeinnütziger Akteur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-1,4231353,Schulversuch Gemeinschaftsschule,SSV Altenberg,Gemeinnütziger Akteur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-1,4231353,Schulversuch Gemeinschaftsschule,SSV Altenberg,Gemeinnütziger Akteur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-1,4231353,Schulversuch Gemeinschaftsschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-1,4231353,Schulversuch Gemeinschaftsschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-1,4231353,Schulversuch Gemeinschaftsschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-1,4231353,Schulversuch Gemeinschaftsschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-1,4231353,Schulversuch Gemeinschaftsschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-1,4231353,Schulversuch Gemeinschaftsschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-1,4231353,Schulversuch Gemeinschaftsschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Oberschule  ""August Bebel """,SN-4231353-1,4231353,Schulversuch Gemeinschaftsschule,TU Dresden,Öffentliche Infrastruktur,,,SN
"Gymnasium  ""Geschwister Scholl "" Nossen",SN-4340311-0,4340311,Gymnasium,SSV Altenberg,Gemeinnütziger Akteur,,,SN
"Gymnasium  ""Geschwister Scholl "" Nossen",SN-4340311-0,4340311,Gymnasium,TU Dresden,Öffentliche Infrastruktur,,,SN
"Gymnasium  ""Geschwister Scholl "" Nossen",SN-4340311-0,4340311,Gymnasium,TU Dresden,Öffentliche Infrastruktur,,,SN
Wilhelm-von-Polenz-Oberschule Cunewalde,SN-4130969-0,4130969,Mittelschule,SSV Altenberg,Gemeinnütziger Akteur,,,SN
Wilhelm-von-Polenz-Oberschule Cunewalde,SN-4130969-0,4130969,Mittelschule,SSV Altenberg,Gemeinnütziger Akteur,,,SN
Wilhelm-von-Polenz-Oberschule Cunewalde,SN-4130969-0,4130969,Mittelschule,TU Dresden,Öffentliche Infrastruktur,,,SN
Wilhelm-von-Polenz-Oberschule Cunewalde,SN-4130969-0,4130969,Mittelschule,TU Dresden,Öffentliche Infrastruktur,,,SN
Wilhelm-von-Polenz-Oberschule Cunewalde,SN-4130969-0,4130969,Mittelschule,TU Dresden,Öffentliche Infrastruktur,,,SN
Wilhelm-von-Polenz-Oberschule Cunewalde,SN-4130969-0,4130969,Mittelschule,TU Dresden,Öffentliche Infrastruktur,,,SN
Wilhelm-von-Polenz-Oberschule Cunewalde,SN-4130969-1,4130969,Schulversuch Gemeinschaftsschule,SSV Altenberg,Gemeinnütziger Akteur,,,SN
Wilhelm-von-Polenz-Oberschule Cunewalde,SN-4130969-1,4130969,Schulversuch Gemeinschaftsschule,SSV Altenberg,Gemeinnütziger Akteur,,,SN
Wilhelm-von-Polenz-Oberschule Cunewalde,SN-4130969-1,4130969,Schulversuch Gemeinschaftsschule,TU Dresden,Öffentliche Infrastruktur,,,SN
Wilhelm-von-Polenz-Oberschule Cunewalde,SN-4130969-1,4130969,Schulversuch Gemeinschaftsschule,TU Dresden,Öffentliche Infrastruktur,,,SN
Wilhelm-von-Polenz-Oberschule Cunewalde,SN-4130969-1,4130969,Schulversuch Gemeinschaftsschule,TU Dresden,Öffentliche Infrastruktur,,,SN
Wilhelm-von-Polenz-Oberschule Cunewalde,SN-4130969-1,4130969,Schulversuch Gemeinschaftsschule,TU Dresden,Öffentliche Infrastruktur,,,SN
Matthes-Enderlein-Gymnasium,SN-4240396-0,4240396,Gymnasium,Amt für Jugendhilfe,Öffentliche Infrastruktur,,,SN
Matthes-Enderlein-Gymnasium,SN-4240396-0,4240396,Gymnasium,Johanniter,Religiöse Einrichtung,,,SN
Matthes-Enderlein-Gymnasium,SN-4240396-0,4240396,Gymnasium,KSG,Religiöse Einrichtung,,,SN
Matthes-Enderlein-Gymnasium,SN-4240396-0,4240396,Gymnasium,HSV,Gemeinnütziger Akteur,,,SN
Matthes-Enderlein-Gymnasium,SN-4240396-0,4240396,Gymnasium,TU Chemnitz,Öffentliche Infrastruktur,,,SN
Matthes-Enderlein-Gymnasium,SN-4240396-0,4240396,Gymnasium,Mehrgenerationenhaus,Unbestimmt,,,SN
Matthes-Enderlein-Gymnasium,SN-4240396-0,4240396,Gymnasium,Krempel AG,Wirtschaftsakteur,,,SN
Matthes-Enderlein-Gymnasium,SN-4240396-0,4240396,Gymnasium,Continental,Wirtschaftsakteur,,,SN
Matthes-Enderlein-Gymnasium,SN-4240396-0,4240396,Gymnasium,CAP Oelsnitz,Wirtschaftsakteur,,,SN
Wilhelm-Ostwald-Schule - Gymnasium der Stadt Leipzig,SN-4440442-0,4440442,Gymnasium,Max-Planck-Institute,Öffentliche Infrastruktur,,,SN
Wilhelm-Ostwald-Schule - Gymnasium der Stadt Leipzig,SN-4440442-0,4440442,Gymnasium,Universität Leipzig,Öffentliche Infrastruktur,,,SN
Wilhelm-Ostwald-Schule - Gymnasium der Stadt Leipzig,SN-4440442-0,4440442,Gymnasium,Hochschule für Technik Wirtschaft und Kultur (FH) Leipzig,Öffentliche Infrastruktur,,,SN
Wilhelm-Ostwald-Schule - Gymnasium der Stadt Leipzig,SN-4440442-0,4440442,Gymnasium,Deutsche Telekom Fachhochschule Leipzig,Öffentliche Infrastruktur,,,SN
Wilhelm-Ostwald-Schule - Gymnasium der Stadt Leipzig,SN-4440442-0,4440442,Gymnasium,Wilhelm-Ostwald-Gesellschaft,Gemeinnütziger Akteur,,,SN
Wilhelm-Ostwald-Schule - Gymnasium der Stadt Leipzig,SN-4440442-0,4440442,Gymnasium,Deutsche Gesellschaft für Luft- und Raumfahrt-Lilienthal-Oberth e.V,Gemeinnütziger Akteur,,,SN
Wilhelm-Ostwald-Schule - Gymnasium der Stadt Leipzig,SN-4440442-0,4440442,Gymnasium,UFZ-Umweltforschungszentrum Leipzig-Halle GmbH,Wirtschaftsakteur,,,SN
Wilhelm-Ostwald-Schule - Gymnasium der Stadt Leipzig,SN-4440442-0,4440442,Gymnasium,MIBRAG Mitteldeutsche Braunkohlengesellschaft mbH,Wirtschaftsakteur,,,SN
Wilhelm-Ostwald-Schule - Gymnasium der Stadt Leipzig,SN-4440442-0,4440442,Gymnasium,PC-WARE Information Technologies AG,Wirtschaftsakteur,,,SN
Wilhelm-Ostwald-Schule - Gymnasium der Stadt Leipzig,SN-4440442-0,4440442,Gymnasium,Deutsche Telekom AG Niederlassung Leipzig,Wirtschaftsakteur,,,SN
Wilhelm-Ostwald-Schule - Gymnasium der Stadt Leipzig,SN-4440442-0,4440442,Gymnasium,Zoologischer Garten Leipzig,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,"HAVLAT Präzisionstechnik, Werkzeug- und Formenbau",Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,"HAVLAT Präzisionstechnik, Werkzeug- und Formenbau",Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,"HAVLAT Präzisionstechnik, Werkzeug- und Formenbau",Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,"HAVLAT Präzisionstechnik, Werkzeug- und Formenbau",Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Berufsberatung Arbeitsamt,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Berufsberatung Arbeitsamt,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Berufsberatung Arbeitsamt,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Berufsberatung Arbeitsamt,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Amtsgericht Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Amtsgericht Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Amtsgericht Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Amtsgericht Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,BBZ Bautzen,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,BBZ Bautzen,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,BBZ Bautzen,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,BBZ Bautzen,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,BGS/Zoll,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,BGS/Zoll,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,BGS/Zoll,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,BGS/Zoll,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Barmer EK,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Barmer EK,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Barmer EK,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Barmer EK,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Zittauer Falcons,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Zittauer Falcons,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Zittauer Falcons,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Zittauer Falcons,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,HS Zittau/Görlitz (FH),Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,HS Zittau/Görlitz (FH),Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,HS Zittau/Görlitz (FH),Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,HS Zittau/Görlitz (FH),Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,BAO,Unbestimmt,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,BAO,Unbestimmt,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,BAO,Unbestimmt,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,BAO,Unbestimmt,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,DLRG,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,DLRG,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,DLRG,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,DLRG,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Stadtverwaltung Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Stadtverwaltung Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Stadtverwaltung Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Stadtverwaltung Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Wiegel Zittau Korrosionsschutz GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Wiegel Zittau Korrosionsschutz GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Michel-Reisen Spitzkunnersdorf GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Michel-Reisen Spitzkunnersdorf GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Michel-Reisen Spitzkunnersdorf GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Michel-Reisen Spitzkunnersdorf GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Wiegel Zittau Korrosionsschutz GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,Wiegel Zittau Korrosionsschutz GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,DIGADES Zittau,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,DIGADES Zittau,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,DIGADES Zittau,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-0,4131207,Mittelschule,DIGADES Zittau,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,"HAVLAT Präzisionstechnik, Werkzeug- und Formenbau",Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,"HAVLAT Präzisionstechnik, Werkzeug- und Formenbau",Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,"HAVLAT Präzisionstechnik, Werkzeug- und Formenbau",Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,"HAVLAT Präzisionstechnik, Werkzeug- und Formenbau",Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Berufsberatung Arbeitsamt,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Berufsberatung Arbeitsamt,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Berufsberatung Arbeitsamt,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Berufsberatung Arbeitsamt,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Amtsgericht Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Amtsgericht Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Amtsgericht Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Amtsgericht Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,BBZ Bautzen,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,BBZ Bautzen,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,BBZ Bautzen,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,BBZ Bautzen,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,BGS/Zoll,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,BGS/Zoll,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,BGS/Zoll,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,BGS/Zoll,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Barmer EK,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Barmer EK,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Barmer EK,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Barmer EK,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Zittauer Falcons,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Zittauer Falcons,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Zittauer Falcons,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Zittauer Falcons,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,HS Zittau/Görlitz (FH),Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,HS Zittau/Görlitz (FH),Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,HS Zittau/Görlitz (FH),Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,HS Zittau/Görlitz (FH),Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,BAO,Unbestimmt,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,BAO,Unbestimmt,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,BAO,Unbestimmt,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,BAO,Unbestimmt,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,DLRG,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,DLRG,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,DLRG,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,DLRG,Gemeinnütziger Akteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Stadtverwaltung Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Stadtverwaltung Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Stadtverwaltung Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Stadtverwaltung Zittau,Öffentliche Infrastruktur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Wiegel Zittau Korrosionsschutz GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Wiegel Zittau Korrosionsschutz GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Michel-Reisen Spitzkunnersdorf GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Michel-Reisen Spitzkunnersdorf GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Michel-Reisen Spitzkunnersdorf GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Michel-Reisen Spitzkunnersdorf GmbH,Wirtschaftsakteur,,,SN
Park-Oberschule Zittau,SN-4131207-1,4131207,Schulversuch Gemeinschaftsschule,Wiegel Zittau Korrosionsschutz GmbH,Wirtschaftsakteur,,,SN
